filepath,class,domain,label,cae_score,patchcore_score,padim_score
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/d08114ac-a98f-41eb-82f9-fdfa91446ed7___RS_NLB 4062.JPG,northern_blight,plantvillage,1,0.0025894432,2.9138517,5.9335675
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/d0aa3b59-046b-490d-a333-8049b87d5db9___RS_NLB 4147 copy.jpg,northern_blight,plantvillage,1,0.003036337,2.865956,5.187155
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/d0ec3b78-8ea4-4938-bf6d-1baf5f0d640f___RS_NLB 4250.JPG,northern_blight,plantvillage,1,0.0022969483,2.8153567,5.160092
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/d1265756-90d5-4126-943b-4bff5b1e8277___RS_NLB 3904.JPG,northern_blight,plantvillage,1,0.002209812,2.9900942,5.7518535
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/d1718bf2-fb43-42c8-a143-a78ea89017a7___RS_NLB 3491.JPG,northern_blight,plantvillage,1,0.0019949272,2.872528,5.587027
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/d1c32303-12e4-4de5-b04a-811bcacfae3b___RS_NLB 3831.JPG,northern_blight,plantvillage,1,0.0032165921,3.0081823,5.8036313
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/d1dc8657-22f9-42f8-a467-0dc1f0e2ed2e___RS_NLB 3643.JPG,northern_blight,plantvillage,1,0.0025748303,3.0675876,5.277096
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/d1fbc905-f7df-4f45-b228-0a94b00f16ee___RS_NLB 3488.JPG,northern_blight,plantvillage,1,0.0023910424,2.8397684,5.2203836
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/d22ff633-ea78-4d2f-ace7-cea0035e48d9___RS_NLB 0778.JPG,northern_blight,plantvillage,1,0.0012930089,2.5707753,4.4110537
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/d281dba8-6b57-4bec-9e86-4b5638f4d4dc___RS_NLB 3860.JPG,northern_blight,plantvillage,1,0.002087711,2.9244792,5.397913
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/d28d2dbe-d02f-4a44-80cb-365cdc3ae019___RS_NLB 3650.JPG,northern_blight,plantvillage,1,0.0033283303,2.904467,5.6360354
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/d2dc8342-2ba5-4bad-b579-0360316fabe0___RS_NLB 3805 copy.jpg,northern_blight,plantvillage,1,0.0030419917,2.918787,5.274893
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/d312ede5-f6d0-4446-8b4d-d0ae6e13864f___RS_NLB 4169.JPG,northern_blight,plantvillage,1,0.0027163029,2.9163067,5.478115
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/d317e749-6b6b-44b2-9db8-6ad489cf8d2e___RS_NLB 3750.JPG,northern_blight,plantvillage,1,0.0018201176,2.880294,5.2850976
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/d330ac59-dc5f-49d4-9529-a4ebbc34d46b___RS_NLB 3531.JPG,northern_blight,plantvillage,1,0.0020344835,3.0395193,5.554692
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/d334d37f-a75c-47d9-ad48-3d37c32ea3c9___RS_NLB 3582.JPG,northern_blight,plantvillage,1,0.0026842062,3.0343895,5.913401
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/d36dfeef-82b0-4bfc-b202-0abe50242a21___RS_NLB 3928.JPG,northern_blight,plantvillage,1,0.0024098828,2.9579084,5.717178
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/d39e45b5-4091-4e0b-b218-3c36a6360179___RS_NLB 3779.JPG,northern_blight,plantvillage,1,0.0028883095,3.0037344,5.5007315
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/d3cac9cc-2933-4c51-a3cf-005b717ad180___RS_NLB 0830.JPG,northern_blight,plantvillage,1,0.0012254466,2.5317357,4.64891
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/d3d7a5a3-ee3f-4654-8e90-8e722d433972___RS_NLB 3553.JPG,northern_blight,plantvillage,1,0.0028545537,3.0353816,6.140115
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/d3e6dd24-b056-4371-90c9-ee41bdbfbe71___RS_NLB 3788 copy 2.jpg,northern_blight,plantvillage,1,0.0030877604,2.9455998,5.6370673
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/d40ae12e-eb1f-405e-b266-8a9970f4cd75___RS_NLB 3874.JPG,northern_blight,plantvillage,1,0.0024478012,2.9233472,5.387867
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/d413b5ce-75a2-4e7a-977a-72318cdbf476___RS_NLB 3668.JPG,northern_blight,plantvillage,1,0.0018917543,2.9599664,5.3134446
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/d44bc80c-3578-49e8-8f66-418d7b30132f___RS_NLB 4004.JPG,northern_blight,plantvillage,1,0.002558433,2.915661,5.34252
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/d469389c-709c-485f-867b-a0243aaa1c88___RS_NLB 3756.JPG,northern_blight,plantvillage,1,0.002552728,2.9369867,5.4408007
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/d46fe184-72f6-4b05-8376-b6e17edc5458___RS_NLB  4671.JPG,northern_blight,plantvillage,1,0.001949013,2.841655,5.038287
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/d4e0ed9b-03b3-487a-9fc5-1a1be771367f___RS_NLB 4256.JPG,northern_blight,plantvillage,1,0.0020842783,2.7409189,4.8506784
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/d51a6187-b667-4848-9aed-c73387186696___RS_NLB 4146.JPG,northern_blight,plantvillage,1,0.0024357105,2.988119,5.5865
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/d51c7157-2d00-4535-b22f-a82238b8b1cc___RS_NLB 0759 copy.jpg,northern_blight,plantvillage,1,0.0017503134,2.782291,5.0225883
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/d5e92223-9fac-4b99-9021-f8867c378fba___RS_NLB 3563.JPG,northern_blight,plantvillage,1,0.0015388158,2.7867312,5.250195
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/d5ecb0c7-cdd5-46f4-bced-94f35423a245___RS_NLB 4194.JPG,northern_blight,plantvillage,1,0.0019828766,2.754705,5.0224557
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/d612943e-54f2-435d-ade7-973c02e234e9___RS_NLB 4026.JPG,northern_blight,plantvillage,1,0.001612645,2.696208,4.8769946
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/d62e34ed-d8ff-4678-9534-fbcadfb91703___RS_NLB 3726.JPG,northern_blight,plantvillage,1,0.0023725387,2.879488,5.459859
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/d66d0212-e2bc-48d4-a7ba-8f0bc6549280___RS_NLB 3621.JPG,northern_blight,plantvillage,1,0.0023659943,2.9966304,5.374595
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/d675c185-9018-4693-9bb3-d5f325cd0c2c___RS_NLB 3551.JPG,northern_blight,plantvillage,1,0.0026705237,3.023852,5.4590964
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/d6fa356e-05e8-45fb-9084-54f7cc7db81e___RS_NLB 0822 copy 2.jpg,northern_blight,plantvillage,1,0.002498306,2.9827168,5.5474057
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/d77fa827-9282-439b-8e87-5759c64cc852___RS_NLB 4285.JPG,northern_blight,plantvillage,1,0.001871459,2.6825724,5.034115
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/d7937bfb-4767-4cb4-a2f4-85cd144240fe___RS_NLB 4690.JPG,northern_blight,plantvillage,1,0.0016539262,2.8212824,5.407691
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/d7b57a7e-957c-4225-acdd-c923e38056f4___RS_NLB 4059.JPG,northern_blight,plantvillage,1,0.002206586,2.9068801,5.5598288
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/d7fdbb58-9e9b-4d2e-8b50-9da0e6a8a8cf___RS_NLB 0807 copy 2.jpg,northern_blight,plantvillage,1,0.0018413733,2.8465657,5.3002176
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/d808adb1-8f84-4b4c-84ca-d3f93a349650___RS_NLB 3534.JPG,northern_blight,plantvillage,1,0.0028609976,3.0862937,5.857243
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/d82213a9-eff4-4d5c-a2a4-c55cc8a034e3___RS_NLB 3748.JPG,northern_blight,plantvillage,1,0.0018521089,2.9815552,5.5572724
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/d8a2c04c-5d2b-485c-aaff-1440c0cd65e1___RS_NLB 3695.JPG,northern_blight,plantvillage,1,0.0015892906,2.707839,5.017315
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/d90d1012-715f-4cf5-8e47-7fe6b73ce859___RS_NLB 3715.JPG,northern_blight,plantvillage,1,0.0015778223,2.9107769,5.4547143
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/d95f6c9c-1c62-47d6-a643-093cd3402162___RS_NLB 3942 copy 2.jpg,northern_blight,plantvillage,1,0.0023426963,2.7639165,5.2500334
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/d9987503-f4fb-4ed8-a766-dcc4bc973fb0___RS_NLB 4070.JPG,northern_blight,plantvillage,1,0.0026794604,2.87009,5.3471503
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/d9b926c7-d24d-4773-b1c6-c6b911984121___RS_NLB 3600.JPG,northern_blight,plantvillage,1,0.0031299125,3.030775,5.834337
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/d9d14fdf-8f10-4023-8caf-c6ed6fd77b0f___RS_NLB 4003.JPG,northern_blight,plantvillage,1,0.0025172883,2.9542809,5.8853946
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/da061484-a583-40ad-bbbd-cab07dd81d80___RS_NLB 3536.JPG,northern_blight,plantvillage,1,0.0015446004,2.9295137,5.3645926
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/da24c7cf-a119-46e9-b34a-049d21fe610c___RS_NLB 0831.JPG,northern_blight,plantvillage,1,0.001908339,2.6685288,5.038611
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/da98944f-f66b-4734-9d09-58dbb072eb85___RS_NLB 4033.JPG,northern_blight,plantvillage,1,0.0019727605,2.9301987,5.549701
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/da9a467c-be7b-4164-81a2-74b82f268bb6___RS_NLB 4122.JPG,northern_blight,plantvillage,1,0.002342385,3.0356817,6.2074957
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/dac28004-9243-45ab-a3ff-03edff04e8d1___RS_NLB 3613.JPG,northern_blight,plantvillage,1,0.0025339,3.053037,5.6083236
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/daf1c801-8722-44d6-9f3f-be0250d952e6___RS_NLB 3941.JPG,northern_blight,plantvillage,1,0.0026181915,2.8145285,5.329224
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/dafabebd-c6d1-4f69-a7a9-45f5c959f9a1___RS_NLB 3571.JPG,northern_blight,plantvillage,1,0.0022261878,3.083197,5.2528896
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/db19f539-05e8-4cd8-a9bc-57fb97ce0f41___RS_NLB  4443 copy.jpg,northern_blight,plantvillage,1,0.003150135,2.9585166,5.902664
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/db43f70c-19bc-4913-b8ae-90c7dca09411___RS_NLB 4035.JPG,northern_blight,plantvillage,1,0.0013654549,2.7625887,4.852025
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/dbc0dc71-c477-4d79-9c13-479bbbe783c8___RS_NLB 3931 copy.jpg,northern_blight,plantvillage,1,0.0030808754,2.8771842,5.5955
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/dc425939-95f6-4cec-b669-73d61947c66b___RS_NLB 0834.JPG,northern_blight,plantvillage,1,0.0019916014,2.894274,5.065679
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/dc5013d6-de04-4079-93f1-320d6b765cd3___RS_NLB 0822 copy.jpg,northern_blight,plantvillage,1,0.00265826,2.9814022,5.739416
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/dca191ee-4869-454f-a67e-6af114398edf___RS_NLB 3647.JPG,northern_blight,plantvillage,1,0.0031561456,2.8655858,5.29557
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/dd430eb3-4f5c-45a9-9f18-c5ee82073ec4___RS_NLB 4195.JPG,northern_blight,plantvillage,1,0.0018337918,2.72185,4.7666936
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/dd75c294-d976-4be5-8efc-889f8b00883f___RS_NLB 4030.JPG,northern_blight,plantvillage,1,0.0023316655,2.8684003,5.1891527
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/dda73df7-96ed-453c-8d53-21549a980bc7___RS_NLB 4182.JPG,northern_blight,plantvillage,1,0.0018386988,2.9698997,5.5661855
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/ddd3bb1b-ef88-4426-a7bb-2b61422df6e2___RS_NLB 4057 copy3.jpg,northern_blight,plantvillage,1,0.0021386733,2.7479892,5.3025727
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/de023021-3b7a-4b88-bb83-7bcb09f80b6a___RS_NLB 4666 copy.jpg,northern_blight,plantvillage,1,0.002640518,2.9189427,5.552781
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/de06fdbb-04cf-4e7b-9e1d-6162f11b3dea___RS_NLB 3481.JPG,northern_blight,plantvillage,1,0.0019929977,2.9302435,5.5784974
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/dee1d236-d052-475e-a34e-dfdc75d12412___RS_NLB 4223.JPG,northern_blight,plantvillage,1,0.0022324384,3.0300872,5.4703717
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/def2064a-8470-447e-bfb2-f76ecb3006cd___RS_NLB 0789.JPG,northern_blight,plantvillage,1,0.0018180776,2.8842084,5.3308744
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/df1c48d9-2413-4d2d-8a0a-b60a708d32f2___RS_NLB 3955.JPG,northern_blight,plantvillage,1,0.00371096,2.993182,5.8008614
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/e0246bcb-949d-4ea8-b517-f6dfb7e7526d___RS_NLB 4107.JPG,northern_blight,plantvillage,1,0.0014228616,2.6435347,4.589606
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/e04b792b-62d1-4447-b9e2-cf3b8f565883___RS_NLB 3879.JPG,northern_blight,plantvillage,1,0.0027420155,2.9095383,5.284337
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/e09f88c6-ca04-4f63-bc86-e18a6cbad85d___RS_NLB 3574 copy 2.jpg,northern_blight,plantvillage,1,0.0028487218,2.9497569,5.3763824
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/e0b458e7-cea5-4d65-9b14-2aa51ba38438___RS_NLB 3857.JPG,northern_blight,plantvillage,1,0.002465776,2.9410226,5.3876944
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/e11c9b3e-d9bc-48b7-8d05-c1d99ba2da52___RS_NLB 3851.JPG,northern_blight,plantvillage,1,0.0022858875,2.9885745,5.401007
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/e15e053c-4b0a-48a3-a622-c2395bd93b64___RS_NLB 4008.JPG,northern_blight,plantvillage,1,0.001677308,2.690086,5.200971
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/e20d6d7c-2508-4a75-9143-5c49d0c02d12___RS_NLB 3604 copy.jpg,northern_blight,plantvillage,1,0.0011453825,2.6904657,5.014452
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/e22976d4-ff48-4672-ad70-e17d50b65b1c___RS_NLB 3688.JPG,northern_blight,plantvillage,1,0.0040238732,3.103696,5.7387023
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/e2456029-abe6-4789-a1da-9f1a884c1ab6___RS_NLB 4028.JPG,northern_blight,plantvillage,1,0.0019189485,2.8788018,5.418832
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/e2d99dbe-c4ff-46d8-8e09-38a19f10d2b5___RS_NLB 3533 copy.jpg,northern_blight,plantvillage,1,0.0034633677,2.9111035,5.822649
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/e2faa2e3-433a-4ee3-9b64-8de4ad2947e1___RS_NLB 3795.JPG,northern_blight,plantvillage,1,0.0015667373,2.793646,5.3054495
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/e2fc31a8-6b0e-4c15-9fba-2024d2295827___RS_NLB 4229.JPG,northern_blight,plantvillage,1,0.0019227488,2.8558342,5.4777045
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/e379b939-5325-400c-97ea-393159297fc0___RS_NLB 4184.JPG,northern_blight,plantvillage,1,0.0019496366,2.77769,5.1370115
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/e39b074e-6702-4444-aa07-d5a9b3bd5446___RS_NLB 4002.JPG,northern_blight,plantvillage,1,0.002164205,3.0326252,5.8907723
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/e4113b41-f147-44d9-a531-2824bf5cad3c___RS_NLB 4048.JPG,northern_blight,plantvillage,1,0.002447524,2.8737395,5.640914
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/e468a247-3cc3-414b-8d9b-efde65b2aad6___RS_NLB 3937.JPG,northern_blight,plantvillage,1,0.0029353695,3.0282402,5.749463
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/e472dfcf-e2c6-4e5b-9d93-b31921cb5f07___RS_NLB 3974.JPG,northern_blight,plantvillage,1,0.0020315219,2.8779478,5.9331326
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/e4a1bfbf-22a0-4455-98e2-a1bd0a243a94___RS_NLB 3975.JPG,northern_blight,plantvillage,1,0.0020388784,2.9243057,5.0345516
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/e521bbbd-09cd-4ff3-9060-60491b8128b0___RS_NLB 4005.JPG,northern_blight,plantvillage,1,0.00272738,2.939726,5.6580014
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/e59d2407-e225-47d5-96a7-6cdcc3868499___RS_NLB 4100.JPG,northern_blight,plantvillage,1,0.001642294,2.7042937,5.158835
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/e5e4cd23-60b4-4b94-bd47-31495d8e7263___RS_NLB 3514 copy.jpg,northern_blight,plantvillage,1,0.0023244126,2.8551977,5.6231213
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/e60c841c-2a10-4a27-a2e9-2604fb9ead83___RS_NLB 4192.JPG,northern_blight,plantvillage,1,0.0018572081,2.736977,5.0070586
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/e617de29-f6fb-4c0b-9995-49127fb4573c___RS_NLB 3601.JPG,northern_blight,plantvillage,1,0.0037228614,3.1144688,5.988768
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/e63578a0-74d4-4634-b377-aaaf3c135324___RS_NLB 4200.JPG,northern_blight,plantvillage,1,0.0021752464,2.793576,4.952469
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/e6efd4ab-64e8-4001-9665-e177c273ea3f___RS_NLB 3804.JPG,northern_blight,plantvillage,1,0.002548065,2.9263341,5.3313894
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/e6f10c6e-9cd7-4ad1-98d8-0fb8038e4c1a___RS_NLB 0820.JPG,northern_blight,plantvillage,1,0.0018557272,2.8055344,5.3229594
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/e7510f80-69fa-49d3-b6c5-037a43c0622a___RS_NLB 3570.JPG,northern_blight,plantvillage,1,0.0021382724,2.8305352,5.434984
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/e76e03e7-ee83-4c2e-9780-188e6fde75a1___RS_NLB 4007.JPG,northern_blight,plantvillage,1,0.0029504779,2.9782703,5.6168284
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/e7f21b10-34e7-408e-a434-2b5d9e5e4eeb___RS_NLB 0761.JPG,northern_blight,plantvillage,1,0.0017568206,2.7927291,5.2895184
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/e8527ec9-d83a-49c6-b0ed-1833e6350e23___RS_NLB 3796.JPG,northern_blight,plantvillage,1,0.0016259741,2.7690146,5.2359643
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/e863323a-5d81-42c8-8503-dbdb00452e59___RS_NLB 3554.JPG,northern_blight,plantvillage,1,0.0020639906,2.9480743,5.524493
