filepath,class,domain,label,score
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/7f6ca3f9-1023-45f1-9f1c-bd530355367f___RS_NLB 4175.JPG,northern_blight,plantvillage,1,0.0015672905
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/7f79300d-eb62-4e8d-8eeb-6c6097afea01___RS_NLB 4045 copy.jpg,northern_blight,plantvillage,1,0.0018062925
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/7f948f93-322e-4ef4-b43f-1b17d83ea983___RS_NLB 4041.JPG,northern_blight,plantvillage,1,0.0023269884
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/7fb389d4-38a3-49de-8f68-72a87ff4ae0a___RS_NLB 3716.JPG,northern_blight,plantvillage,1,0.0024311093
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/7fc13d9f-316e-41ff-b216-5665c08357e6___RS_NLB 0784.JPG,northern_blight,plantvillage,1,0.001567401
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/8084d22b-8026-4f2a-9820-2e4f4aba659f___RS_NLB 3520.JPG,northern_blight,plantvillage,1,0.0012987945
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/8115e99a-13a1-4d49-91aa-15189fea7a28___RS_NLB 3606.JPG,northern_blight,plantvillage,1,0.00268657
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/81194232-6686-4910-8fb3-f5e2ec369684___RS_NLB 3984.JPG,northern_blight,plantvillage,1,0.0019913558
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/811ac5c3-9079-43aa-ba29-8b1bc35dd156___RS_NLB 4069.JPG,northern_blight,plantvillage,1,0.0022447126
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/813ee203-b638-4b3e-af2f-237218a58b8d___RS_NLB 4157.JPG,northern_blight,plantvillage,1,0.0022522795
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/8152eff1-a36b-4377-96f8-424ff6a97f35___RS_NLB 3727.JPG,northern_blight,plantvillage,1,0.0021271338
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/8164afe9-7944-4e39-a7e8-f84904c09715___RS_NLB 0780.JPG,northern_blight,plantvillage,1,0.0015477822
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/8187d1cd-0de8-48d9-bd90-48c718ce090d___RS_NLB 3702.JPG,northern_blight,plantvillage,1,0.0023061323
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/81b33e60-d234-4e3a-90d7-900927e74d7f___RS_NLB 4166.JPG,northern_blight,plantvillage,1,0.0020896127
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/81d3043b-914e-47fb-b681-a73900025e2a___RS_NLB 3958.JPG,northern_blight,plantvillage,1,0.003459982
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/823df39c-56d2-4a28-b757-61d19db5152c___RS_NLB 4235 copy 2.jpg,northern_blight,plantvillage,1,0.0017993832
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/824f1625-2e71-4df7-ab63-e0093d9a46a0___RS_NLB 3850.JPG,northern_blight,plantvillage,1,0.001867128
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/82627249-dfdd-4afc-aa5a-6653a6d68824___RS_NLB 3954 copy 2.jpg,northern_blight,plantvillage,1,0.00335833
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/828594dc-1ed5-4b8b-84a4-90e0d7225969___RS_NLB 0790.JPG,northern_blight,plantvillage,1,0.0018918437
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/82950cdc-cb72-437c-b1da-3e6988b9078d___RS_NLB 4131.JPG,northern_blight,plantvillage,1,0.002792102
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/82cbd4a0-2616-4375-addc-ad4a83ef95ec___RS_NLB 3595.JPG,northern_blight,plantvillage,1,0.002963157
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/83327a8d-9bfd-49d6-9fc9-bc065a379bce___RS_NLB 4044 copy 2.jpg,northern_blight,plantvillage,1,0.0021344312
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/839ba99e-e297-43b4-9067-69b74ab61ab7___RS_NLB 4063.JPG,northern_blight,plantvillage,1,0.0020818028
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/8442e3a8-1010-4dbb-8293-3f427e1ddeb3___RS_NLB 4001.JPG,northern_blight,plantvillage,1,0.0019590883
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/844fe769-fd03-46df-973e-e9b0b37891d2___RS_NLB 3858.JPG,northern_blight,plantvillage,1,0.0023043556
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/845ece89-ec44-4727-b5f4-8df8407b6fea___RS_NLB 4039 copy.jpg,northern_blight,plantvillage,1,0.0025548679
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/85f5a1b1-18bb-492e-834b-b908bebd3607___RS_NLB 0772.JPG,northern_blight,plantvillage,1,0.0014314795
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/8602c5b9-6f3c-455d-8a8a-c80f237395bc___RS_NLB 3659.JPG,northern_blight,plantvillage,1,0.0031586266
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/86062894-9b3a-475f-b321-28b4cf9074ae___RS_NLB 3903.JPG,northern_blight,plantvillage,1,0.0026549366
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/869f3ccf-c9f3-44f8-8214-4a513d4eb2df___RS_NLB 0779.JPG,northern_blight,plantvillage,1,0.0015021063
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/86c4280e-2954-4d0c-b9d5-711cab634904___RS_NLB 3641.JPG,northern_blight,plantvillage,1,0.0025739828
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/87127781-0ffa-401c-8a40-476533092885___RS_NLB 4667.JPG,northern_blight,plantvillage,1,0.00216028
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/875cab84-af2a-474c-8f2a-a1127fb1847c___RS_NLB 4167.JPG,northern_blight,plantvillage,1,0.002388442
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/87705bdf-957a-4abb-b8b6-159d64de4e02___RS_NLB 3985.JPG,northern_blight,plantvillage,1,0.0020112104
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/87ae7169-5770-493e-93c2-761f6e885bad___RS_NLB 0816.JPG,northern_blight,plantvillage,1,0.0014629839
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/8808dc45-6683-4e50-a324-938dbb78afc9___RS_NLB 3754.JPG,northern_blight,plantvillage,1,0.0016778342
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/8970b98a-13dc-4293-8795-33436cef05e7___RS_NLB 3559.JPG,northern_blight,plantvillage,1,0.0016667305
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/89926d8f-aad1-4918-9d37-e1f3e0a4c6b6___RS_NLB 3861.JPG,northern_blight,plantvillage,1,0.002316263
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/89faef04-7b28-41bc-a910-d89890f028d1___RS_NLB 0795.JPG,northern_blight,plantvillage,1,0.0018630959
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/8a326726-b032-482d-a75a-2c9401f57fae___RS_NLB 4145.JPG,northern_blight,plantvillage,1,0.002630345
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/8a672c1e-45ea-4ee1-ae48-8dd1c14b0a83___RS_NLB 0826.JPG,northern_blight,plantvillage,1,0.0018269308
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/8a936e9c-617d-4f4c-834a-6b4cb40db290___RS_NLB 3660.JPG,northern_blight,plantvillage,1,0.0028488352
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/8b09fccc-2ee5-41dd-ac51-99e82e2f81f6___RS_NLB 3518.JPG,northern_blight,plantvillage,1,0.0021406258
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/8b2c9cfc-a522-4675-8fb0-87c627849b83___RS_NLB  4672.JPG,northern_blight,plantvillage,1,0.0018469313
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/8b83a278-e88c-4efa-a203-2c43a7085aec___RS_NLB 4094 copy 2.jpg,northern_blight,plantvillage,1,0.0035462654
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/8b9ae2cf-fcc9-44f8-889a-4868014c70b4___RS_NLB 3936.JPG,northern_blight,plantvillage,1,0.0029090955
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/8bd5dce4-b65c-456f-95b1-a86ff17f4f94___RS_NLB 3894.JPG,northern_blight,plantvillage,1,0.0026967048
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/8bfe3fc0-c082-49e0-98b0-ff84aee8595e___RS_NLB 3842.JPG,northern_blight,plantvillage,1,0.0026761433
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/8c22c962-864b-4d20-9b94-660407f90533___RS_NLB 3619.JPG,northern_blight,plantvillage,1,0.003459366
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/8c3fa556-9a06-4f43-bfe6-17bcfabb1d8e___RS_NLB 0809.JPG,northern_blight,plantvillage,1,0.0025678459
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/8c4c376b-1f9a-4dde-88f3-453f6154c25f___RS_NLB 3987.JPG,northern_blight,plantvillage,1,0.0025861124
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/8c674c27-dcc1-4ce3-a3e7-669f9dd3521b___RS_NLB 3867.JPG,northern_blight,plantvillage,1,0.0027868885
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/8c84fa5e-9ec4-4bdc-a6da-5f817d0461c8___RS_NLB 3931 copy 2.jpg,northern_blight,plantvillage,1,0.0027301554
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/8d420db3-e5d3-4537-a3f9-d57263843f21___RS_NLB 4073.JPG,northern_blight,plantvillage,1,0.0021575834
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/8d85e89c-69a7-472a-8a60-9cea0c6e13e8___RS_NLB 3611.JPG,northern_blight,plantvillage,1,0.0028303373
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/8e0669bb-1959-4f28-b98d-da3c2d85396c___RS_NLB 3678.JPG,northern_blight,plantvillage,1,0.0026737303
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/8e425c04-d739-4b31-8736-92fddf56aef3___RS_NLB 3807.JPG,northern_blight,plantvillage,1,0.0028547428
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/8e4fd84d-73d6-4dbd-b049-d0e01b8cd8bd___RS_NLB 3913.JPG,northern_blight,plantvillage,1,0.0030041027
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/8f0fc373-ecfa-4420-bd93-d8693409dc3b___RS_NLB 4021.JPG,northern_blight,plantvillage,1,0.0020465143
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/8f633697-a90c-45ed-b056-8c69f3e32eaa___RS_NLB 4265.JPG,northern_blight,plantvillage,1,0.0016091426
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/8f9ac1a8-f91f-4895-ba02-a2ff696fa43e___RS_NLB 3486.JPG,northern_blight,plantvillage,1,0.0019399566
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/900c8aee-0d1d-4963-aa84-42d9be09b665___RS_NLB 4112.JPG,northern_blight,plantvillage,1,0.0015428346
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/90dd4436-0614-4f6b-ad3b-b8db56ce4de8___RS_NLB  4673.JPG,northern_blight,plantvillage,1,0.0017118709
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/9135c535-4123-4e5e-af3f-98ba6723c678___RS_NLB 4078.JPG,northern_blight,plantvillage,1,0.0036824439
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/91646911-a079-4183-bc96-f0ea25e8a847___RS_NLB 3492.JPG,northern_blight,plantvillage,1,0.0027998816
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/919505a0-7e06-4a89-8faf-f308bd644a6a___RS_NLB 4141.JPG,northern_blight,plantvillage,1,0.0032841824
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/921bc4df-da29-4371-bbd6-489e87ff3c49___RS_NLB 4133.JPG,northern_blight,plantvillage,1,0.0025222641
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/92274867-1466-479b-81df-23eac6437781___RS_NLB 4047.JPG,northern_blight,plantvillage,1,0.0017983327
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/92ace470-d37c-45c6-9416-c03b6ea60f6f___RS_NLB 3882.JPG,northern_blight,plantvillage,1,0.002850132
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/92cfbad9-bad0-428a-b9e1-d3aa67d0c063___RS_NLB 4217.JPG,northern_blight,plantvillage,1,0.0030863844
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/92d654a4-bd4d-48ed-9bdf-1750662ae4af___RS_NLB 4088.JPG,northern_blight,plantvillage,1,0.0024204738
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/92e0ba47-165f-457c-9be0-baa37eb16d40___RS_NLB 3624.JPG,northern_blight,plantvillage,1,0.0018144539
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/92e77a3d-1547-480e-8811-694533238c01___RS_NLB 3944.JPG,northern_blight,plantvillage,1,0.00288661
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/931b2ec6-2ed7-4a70-8309-7bce6a01d0fd___RS_NLB 3757.JPG,northern_blight,plantvillage,1,0.0011723572
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/933d0774-c65e-4d66-b659-8813ecd3fcce___RS_NLB 3782.JPG,northern_blight,plantvillage,1,0.0017123315
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/937bf586-316f-4916-9a51-c9addfc9ff2a___RS_NLB 3733.JPG,northern_blight,plantvillage,1,0.0019128835
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/937c02c2-e783-4c8b-a04c-ce5411970236___RS_NLB 3911.JPG,northern_blight,plantvillage,1,0.0019636636
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/9476e78e-6838-4592-af6c-931e899a90b1___RS_NLB 3885.JPG,northern_blight,plantvillage,1,0.0027721715
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/948adb0d-8641-48ee-ba43-53e34b33bece___RS_NLB 3590.JPG,northern_blight,plantvillage,1,0.003039774
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/94c9fcc4-a643-4a7e-b56e-5a952bb7c791___RS_NLB 3999.JPG,northern_blight,plantvillage,1,0.0023092078
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/952a1717-81d6-482d-b13b-3897a420fd47___RS_NLB 3994.JPG,northern_blight,plantvillage,1,0.002111868
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/9545cf19-5eb2-48ca-ba90-2117f1d3af49___RS_NLB 3792.JPG,northern_blight,plantvillage,1,0.0026423193
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/95786afb-4b8e-4837-a396-0157ec1a2245___RS_NLB 0767.JPG,northern_blight,plantvillage,1,0.0021059033
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/95a60f50-bad5-4561-a1aa-94cf1e315083___RS_NLB 3853.JPG,northern_blight,plantvillage,1,0.0028325957
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/95b2bcb7-56f0-47e0-82d1-7328e6863de9___RS_NLB 0787.JPG,northern_blight,plantvillage,1,0.0022041053
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/95eedb2c-7ebc-438c-82ad-99d2009e7f6a___RS_NLB 4077.JPG,northern_blight,plantvillage,1,0.0028112791
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/9617c741-671f-4193-bf4d-de62642d7d85___RS_NLB 4064.JPG,northern_blight,plantvillage,1,0.001978185
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/9634137b-5b5b-49eb-875a-82da77a5bc54___RS_NLB 3697.JPG,northern_blight,plantvillage,1,0.0026404893
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/9691fbda-c8f7-4e2c-b1e8-a95038599794___RS_NLB 3900.JPG,northern_blight,plantvillage,1,0.0030507795
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/96ad24f7-d865-433f-b3ef-798ed8cc78f1___RS_NLB 3819 copy 2.jpg,northern_blight,plantvillage,1,0.0032761372
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/96e81d2a-1f67-423a-905e-6b0b3543f120___RS_NLB 3576 copy 2.jpg,northern_blight,plantvillage,1,0.0022848938
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/97bb609b-99f9-4dd8-9468-cb24cb17bf7c___RS_NLB 3497.JPG,northern_blight,plantvillage,1,0.00259901
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/98c96eff-fa58-48bd-a2ae-3b2f2bfa7989___RS_NLB 3751.JPG,northern_blight,plantvillage,1,0.0018757641
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/98f774a9-df98-45d1-903a-b0c4f6fe6b59___RS_NLB 4211.JPG,northern_blight,plantvillage,1,0.0022942584
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/9943cc83-f708-487b-b45e-a9ac23ee3973___RS_NLB 4045.JPG,northern_blight,plantvillage,1,0.0017209381
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/995678f2-e77e-4db2-a858-49cfc0f2d423___RS_NLB 3609.JPG,northern_blight,plantvillage,1,0.0020757262
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/9986cb1f-ac94-4f95-b9a1-3815296b66cb___RS_NLB 3806 copy 2.jpg,northern_blight,plantvillage,1,0.0029930982
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/99ee381f-c18c-4cf4-b62a-af315af69d5d___RS_NLB 3493.JPG,northern_blight,plantvillage,1,0.0036954563
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/99f77104-ed40-46c6-aed2-91c58cc3ffa7___RS_NLB 4246.JPG,northern_blight,plantvillage,1,0.0014755297
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/99ff5228-10ed-433b-bb50-1a1c7869a58d___RS_NLB 4253.JPG,northern_blight,plantvillage,1,0.0014730165
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/9a16ff5e-7227-4739-8e42-f1bc3e478acf___RS_NLB 3699.JPG,northern_blight,plantvillage,1,0.0016274357
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/9a4feadf-4940-4c42-9dd8-18f0e98c4c58___RS_NLB 3539.JPG,northern_blight,plantvillage,1,0.0011174259
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/9b49dc45-f159-4d0e-af91-daa06f792e8b___RS_NLB 0797.JPG,northern_blight,plantvillage,1,0.002608718
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/9b687075-05f7-43ad-86f3-3c0a784743ab___RS_NLB 3909.JPG,northern_blight,plantvillage,1,0.0026481661
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/9bc5549b-6193-4d07-961c-e9a3a3f639ba___RS_NLB 0788.JPG,northern_blight,plantvillage,1,0.0026710774
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/9c75d1f3-9a11-4b76-90cc-ade68ea91ce9___RS_NLB 0824 copy 2.jpg,northern_blight,plantvillage,1,0.0012920711
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/9c7b6913-1640-4ee7-85b8-5e457fab550e___RS_NLB 3509.JPG,northern_blight,plantvillage,1,0.0023844878
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/9ccccf8b-44fe-4ecb-81df-191fa6be8772___RS_NLB 3780.JPG,northern_blight,plantvillage,1,0.0030145466
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/9ce41fa1-3d14-4b66-9a13-da488a8727d7___RS_NLB 3997.JPG,northern_blight,plantvillage,1,0.0016941072
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/9d2d967e-cd83-4407-96ee-4620a979b00b___RS_NLB 4283.JPG,northern_blight,plantvillage,1,0.002007501
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/9d5c72fa-9b60-45fa-aca8-98db5ef39f0b___RS_NLB 4098.JPG,northern_blight,plantvillage,1,0.001813215
